model,strategy,initial_capital,max_bet_pct,liquidity_scaler,n_signals,n_executed,final_capital,roi,max_drawdown,skipped_capital,skipped_concentration
hist_gbm,home_run,10000,0.05,0.1,0,0,10000.0,0.0,0.0,0,0
hist_gbm,home_run,10000,0.1,1.0,0,0,10000.0,0.0,0.0,0,0
hist_gbm,home_run,10000,0.1,0.1,0,0,10000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.01,1.0,0,0,100000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.01,0.1,0,0,100000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.05,1.0,0,0,100000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.05,0.1,0,0,100000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.1,1.0,0,0,100000.0,0.0,0.0,0,0
hist_gbm,home_run,100000,0.1,0.1,0,0,100000.0,0.0,0.0,0,0
hist_gbm,top1pct_phat,1000,0.01,1.0,2571,279,982.1426802904368,-0.017857319709563172,19.12233012699687,0,2147
hist_gbm,top1pct_phat,1000,0.01,0.1,2571,233,939.4310980428581,-0.06056890195714186,60.56890195714186,0,1811
hist_gbm,top1pct_phat,1000,0.05,1.0,2571,249,1159.8986843470102,0.1598986843470102,1.4483684210526917,0,2199
hist_gbm,top1pct_phat,1000,0.05,0.1,2571,206,983.9772420693331,-0.0160227579306669,23.521360253613807,0,2053
hist_gbm,top1pct_phat,1000,0.1,1.0,2571,245,1265.452335031129,0.26545233503112897,1.4483684210526917,0,2203
hist_gbm,top1pct_phat,1000,0.1,0.1,2571,198,998.2994276843708,-0.001700572315629188,19.06714246537433,0,2065
hist_gbm,top1pct_phat,10000,0.01,1.0,2571,391,10401.42049448255,0.04014204944825506,1.4483684210499632,0,1840
hist_gbm,top1pct_phat,10000,0.01,0.1,2571,404,10065.914901836426,0.0065914901836426,10.668478947367475,0,1328
hist_gbm,top1pct_phat,10000,0.05,1.0,2571,385,10404.76553432667,0.04047655343266706,1.4483684210499632,0,1858
hist_gbm,top1pct_phat,10000,0.05,0.1,2571,403,10068.919056193228,0.006891905619322824,10.668478947367475,0,1329
hist_gbm,top1pct_phat,10000,0.1,1.0,2571,385,10404.76553432667,0.04047655343266706,1.4483684210499632,0,1858
hist_gbm,top1pct_phat,10000,0.1,0.1,2571,403,10068.919056193228,0.006891905619322824,10.668478947367475,0,1329
hist_gbm,top1pct_phat,100000,0.01,1.0,2571,1280,101058.5044563194,0.010585044563193952,1.4483684210281353,0,0
hist_gbm,top1pct_phat,100000,0.01,0.1,2571,611,100068.26057294686,0.0006826057294686325,10.668478947452968,0,0
hist_gbm,top1pct_phat,100000,0.05,1.0,2571,1280,101058.5044563194,0.010585044563193952,1.4483684210281353,0,0
hist_gbm,top1pct_phat,100000,0.05,0.1,2571,611,100068.26057294686,0.0006826057294686325,10.668478947452968,0,0
hist_gbm,top1pct_phat,100000,0.1,1.0,2571,1280,101058.5044563194,0.010585044563193952,1.4483684210281353,0,0
hist_gbm,top1pct_phat,100000,0.1,0.1,2571,611,100068.26057294686,0.0006826057294686325,10.668478947452968,0,0
hist_gbm,top1pct_edge,1000,0.01,1.0,2571,140,1324.1177984154108,0.3241177984154108,25.000000000000114,0,2251
